public_SRR14722116_metawrap_bin.1	75.28	1.11	37.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR1531569_metawrap_bin.7	90.66	1.23	57.14	k__Bacteria;p__Cyanobacteria
public_SRR1531569_metawrap_bin.6	99.78	1.00	20.00	k__Bacteria;p__Cyanobacteria
public_SRR1531569_metawrap_bin.1	98.35	0.24	0.00	k__Bacteria;p__Cyanobacteria
public_SRR1531569_metawrap_bin.3	73.31	1.74	33.33	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR1531569_metawrap_bin.2	91.10	3.15	18.75	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456921_metawrap_bin.3	99.78	0.22	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456921_metawrap_bin.2	96.80	1.52	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
public_SRR11456921_metawrap_bin.1	75.00	3.97	14.29	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae
public_SRR14722278_metawrap_bin.2	92.91	3.38	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR11456921_metawrap_bin.7	100.00	1.19	25.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma
public_SRR11456921_metawrap_bin.6	99.35	0.72	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR11456921_metawrap_bin.5	92.84	3.55	37.50	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia
public_SRR11456921_metawrap_bin.4	70.25	2.60	36.36	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae
public_SRR11456921_metawrap_bin.9	99.11	1.24	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR11456921_metawrap_bin.8	94.87	5.77	11.11	k__Bacteria;p__Acidobacteria
public_SRR14722058_metawrap_bin.1	87.76	0.05	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722058_metawrap_bin.2	56.43	0.51	100.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722085_metawrap_bin.2	60.07	1.95	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR14722085_metawrap_bin.1	55.45	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722309_metawrap_bin.1	63.61	0.17	100.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14722222_metawrap_bin.1	72.07	1.42	14.29	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae_2;g__Zymomonas
public_SRR14722138_metawrap_bin.1	92.09	4.05	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR14722049_metawrap_bin.3	72.81	1.85	10.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722049_metawrap_bin.2	98.58	0.91	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722049_metawrap_bin.1	82.29	0.17	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722230_metawrap_bin.2	99.52	0.84	0.00	k__Bacteria;p__Cyanobacteria;c__Stigonematales;o__Stigonematales;f__Fischerella
public_SRR14722277_metawrap_bin.1	92.43	3.38	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR14722049_metawrap_bin.4	72.76	2.02	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14721939_metawrap_bin.1	76.84	1.80	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR12240187_metawrap_bin.1	70.94	1.11	25.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
private_TS1974_metawrap_bin.1	97.17	0.05	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722101_metawrap_bin.4	65.46	0.50	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_TS1974_metawrap_bin.3	98.33	0.99	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_TS1974_metawrap_bin.2	94.91	0.93	0.00	k__Bacteria
private_TS1974_metawrap_bin.5	97.44	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_TS1974_metawrap_bin.4	94.48	1.91	80.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_TS1974_metawrap_bin.7	91.39	6.09	33.33	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_TS1974_metawrap_bin.6	95.27	0.75	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_TS1974_metawrap_bin.9	95.02	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_TS1974_metawrap_bin.8	93.97	4.10	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR11456914_metawrap_bin.20	99.51	0.25	0.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae
public_SRR11456914_metawrap_bin.21	96.30	0.93	0.00	k__Bacteria
public_SRR11456914_metawrap_bin.24	95.23	2.38	83.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium
public_SRR14722230_metawrap_bin.8	59.95	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae_2;g__Zymomonas
public_SRR14722101_metawrap_bin.1	92.90	0.91	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722320_metawrap_bin.3	81.62	2.37	16.67	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
public_SRR14722188_metawrap_bin.6	81.96	0.64	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722188_metawrap_bin.5	68.67	1.71	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722188_metawrap_bin.4	96.84	0.05	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722188_metawrap_bin.3	61.64	0.04	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aurantimonas
public_SRR14722101_metawrap_bin.2	75.99	4.13	16.67	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14721938_metawrap_bin.1	80.98	2.10	0.00	k__Bacteria;p__Acidobacteria
public_SRR14722320_metawrap_bin.4	96.35	1.21	42.86	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae
private_X16_metawrap_bin.9	65.26	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_X16_metawrap_bin.8	96.58	7.69	5.26	k__Bacteria;p__Acidobacteria
public_SRR14722150_metawrap_bin.1	94.78	1.19	60.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X16_metawrap_bin.1	93.48	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_X16_metawrap_bin.3	99.40	0.69	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae
private_X16_metawrap_bin.2	82.86	1.81	37.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_X16_metawrap_bin.5	71.96	2.83	35.71	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Rubrivivax
private_X16_metawrap_bin.4	91.24	1.47	75.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_X16_metawrap_bin.7	50.63	0.00	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria
private_X16_metawrap_bin.6	92.59	1.19	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722106_metawrap_bin.2	58.07	0.05	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722106_metawrap_bin.1	55.80	0.44	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14721980_metawrap_bin.1	67.37	2.76	55.56	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_T1916_metawrap_bin.13	96.58	2.10	20.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_T1916_metawrap_bin.12	89.81	2.59	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_T1916_metawrap_bin.15	51.21	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1916_metawrap_bin.14	70.00	1.72	100.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1867_metawrap_bin.1	75.95	0.86	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR2387885_metawrap_bin.7	93.53	1.90	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X1_metawrap_bin.1	98.99	0.50	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722149_metawrap_bin.1	93.44	0.71	16.67	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722231_metawrap_bin.2	96.34	1.77	33.33	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722231_metawrap_bin.1	76.11	1.23	50.00	k__Bacteria
public_SRR14722149_metawrap_bin.2	63.45	0.00	0.00	k__Bacteria (root)
public_SRR14721952_metawrap_bin.1	58.28	0.43	85.71	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR11456914_metawrap_bin.9	97.56	1.43	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR11456914_metawrap_bin.8	96.89	0.69	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae
public_SRR11456914_metawrap_bin.3	80.11	1.23	0.00	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae
public_SRR11456914_metawrap_bin.2	97.89	1.87	42.86	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Rubrivivax
public_SRR11456914_metawrap_bin.1	74.98	2.46	14.29	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
public_SRR11456914_metawrap_bin.7	90.90	3.81	60.00	k__Bacteria
public_SRR11456914_metawrap_bin.6	99.48	1.33	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456914_metawrap_bin.5	63.45	1.87	57.14	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
public_SRR11456914_metawrap_bin.4	60.10	1.96	33.33	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722174_metawrap_bin.1	93.75	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722278_metawrap_bin.1	63.11	0.87	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722150_metawrap_bin.2	77.61	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722169_metawrap_bin.1	89.35	1.85	0.00	k__Bacteria
public_SRR14722121_metawrap_bin.1	59.62	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR2387885_metawrap_bin.1	97.10	0.87	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722230_metawrap_bin.4	79.54	0.92	0.00	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
public_SRR14722230_metawrap_bin.7	60.09	1.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722230_metawrap_bin.6	59.58	1.05	10.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
public_SRR14722230_metawrap_bin.1	66.63	2.19	14.29	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium
public_SRR14722230_metawrap_bin.3	65.01	0.31	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae
public_SRR14721966_metawrap_bin.1	94.03	1.49	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722230_metawrap_bin.9	92.68	3.78	50.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR14721966_metawrap_bin.2	75.71	0.28	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722113_metawrap_bin.3	77.99	1.53	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae
public_SRR14722113_metawrap_bin.2	72.07	0.98	25.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium_acnes
public_SRR14722113_metawrap_bin.1	51.80	0.29	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14721966_metawrap_bin.3	94.06	1.66	66.67	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722113_metawrap_bin.4	99.04	0.44	33.33	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14721962_metawrap_bin.1	58.42	1.19	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722172_metawrap_bin.1	91.77	1.00	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722305_metawrap_bin.1	93.33	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR2387885_metawrap_bin.3	83.05	1.03	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722164_metawrap_bin.1	86.88	0.53	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR1531569_metawrap_bin.4	84.23	1.98	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
private_VT15_metawrap_bin.2	66.72	1.72	100.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT15_metawrap_bin.1	93.52	1.00	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_GTX0158_metawrap_bin.1	95.73	1.80	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
private_GTX0158_metawrap_bin.3	99.28	0.38	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium_acnes
private_GTX0158_metawrap_bin.2	97.62	0.97	25.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
private_GTX0158_metawrap_bin.5	82.20	2.98	23.08	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
private_GTX0158_metawrap_bin.4	90.87	3.57	69.23	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
private_GTX0158_metawrap_bin.7	84.06	3.73	30.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
private_GTX0158_metawrap_bin.6	94.98	0.84	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14721954_metawrap_bin.1	72.41	1.31	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
private_GTX0158_metawrap_bin.8	73.40	3.59	0.00	k__Bacteria;p__Acidobacteria
private_VT16_metawrap_bin.4	99.09	0.85	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14721954_metawrap_bin.2	66.27	1.35	33.33	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Clavibacter
private_VT16_metawrap_bin.3	74.80	2.25	9.09	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
private_VT16_metawrap_bin.1	71.69	0.85	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722231_metawrap_bin.4	72.08	2.15	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR2387885_metawrap_bin.4	59.37	0.25	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR2387885_metawrap_bin.6	97.44	0.26	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722090_metawrap_bin.4	80.03	1.98	50.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
private_T1889_metawrap_bin.8	58.97	1.72	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722090_metawrap_bin.6	96.23	1.74	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_ERR4179391_metawrap_bin.9	82.14	1.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_X15_metawrap_bin.1	80.20	2.59	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X15_metawrap_bin.2	95.27	1.01	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722090_metawrap_bin.2	89.95	1.08	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_ERR4179391_metawrap_bin.5	66.31	0.22	100.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_ERR4179391_metawrap_bin.4	92.90	1.47	50.00	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Rubrivivax
public_ERR4179391_metawrap_bin.6	68.84	1.56	11.11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax
private_T1889_metawrap_bin.6	87.89	2.57	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1889_metawrap_bin.7	69.19	1.10	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_ERR4179391_metawrap_bin.3	51.72	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_ERR4179391_metawrap_bin.2	60.12	1.88	50.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma
public_SRR14722169_metawrap_bin.2	65.19	2.49	5.56	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium
public_SRR14722128_metawrap_bin.1	80.70	0.22	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_X16_metawrap_bin.19	67.44	1.76	14.29	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
private_X16_metawrap_bin.18	60.72	0.93	0.00	k__Bacteria
private_X16_metawrap_bin.15	91.93	0.68	100.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_X16_metawrap_bin.14	89.87	2.37	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_X16_metawrap_bin.17	99.52	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X16_metawrap_bin.16	85.24	0.00	0.00	k__Bacteria;p__Proteobacteria
private_X16_metawrap_bin.11	55.85	0.00	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_X16_metawrap_bin.10	73.30	0.00	0.00	k__Bacteria
private_X16_metawrap_bin.13	94.25	1.66	37.50	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas
private_X16_metawrap_bin.12	67.50	0.50	33.33	k__Bacteria;p__Proteobacteria
private_GTX0161_metawrap_bin.1	88.30	0.22	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722161_metawrap_bin.2	83.39	1.62	21.43	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722161_metawrap_bin.3	83.14	1.93	20.00	k__Bacteria
public_SRR14722161_metawrap_bin.1	97.33	0.56	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722293_metawrap_bin.2	64.29	0.00	0.00	k__Bacteria
public_SRR14722161_metawrap_bin.4	68.41	2.82	11.11	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14722293_metawrap_bin.1	60.32	0.86	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_T1888_metawrap_bin.9	78.64	1.88	71.43	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_T1888_metawrap_bin.8	95.63	2.66	9.09	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR14722112_metawrap_bin.2	98.15	0.56	20.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722112_metawrap_bin.3	77.62	0.96	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia
public_SRR14722026_metawrap_bin.1	82.34	1.28	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_T1888_metawrap_bin.1	94.99	0.87	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_T1888_metawrap_bin.3	88.56	2.62	44.44	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1888_metawrap_bin.2	87.09	1.24	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
private_T1888_metawrap_bin.5	90.43	4.73	12.50	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_T1888_metawrap_bin.4	97.98	0.85	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_T1888_metawrap_bin.7	87.66	2.01	60.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
private_T1888_metawrap_bin.6	97.93	2.56	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR11456922_metawrap_bin.10	99.33	0.22	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722082_metawrap_bin.2	72.31	1.16	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722287_metawrap_bin.1	91.84	2.73	26.67	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14722125_metawrap_bin.1	97.22	0.93	0.00	k__Bacteria
public_SRR13126859_metawrap_bin.1	96.93	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
